settlement_date,elexon_bm_unit,national_grid_bm_unit,cluster_key,cluster_label,parent_region,mapping_status,dispatch_half_hour_count,lost_energy_estimate_half_hour_count,accepted_down_delta_mwh_lower_bound,dispatch_down_mwh_lower_bound,lost_energy_mwh,primary_dispatch_block_reason,dispatch_minus_lost_energy_gap_mwh
2024-10-05,T_GRGBW-1,GRGBW-1,,,,unmapped,48,7,0.0,102.75,8.437000000000001,physical_below_generation,94.313
2024-10-05,T_GRIFW-2,GRIFW-2,,,,unmapped,48,3,0.0,106.80833333333334,12.538,physical_below_generation,94.27033333333334
2024-10-05,T_BEATO-4,BEATO-4,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,2,0.0,119.05000000000001,26.933999999999997,physical_below_generation,92.11600000000001
2024-10-05,T_CRYRW-3,CRYRW-3,,,,unmapped,48,25,0.0,118.25,27.601999999999997,physical_below_generation,90.648
2024-10-05,T_GRGBW-2,GRGBW-2,,,,unmapped,48,15,0.0,119.125,30.490000000000002,physical_below_generation,88.63499999999999
2024-10-05,E_TULWW-1,TULWW-1,,,,unmapped,48,27,0.0,92.25,15.183,physical_below_generation,77.06700000000001
2024-10-05,T_MYGPW-1,MYGPW-1,,,,unmapped,48,4,0.0,73.5,1.5099999999999998,physical_below_generation,71.99
2024-10-05,E_CLFLW-1,CLFLW-1,,,,unmapped,48,27,0.0,88.0,17.314,physical_below_generation,70.686
2024-10-05,T_GORDW-1,GORDW-1,,,,unmapped,48,2,0.0,71.48333333333333,0.8500000000000005,physical_below_generation,70.63333333333334
2024-10-05,T_GRIFW-1,GRIFW-1,,,,unmapped,48,8,0.0,83.44166666666666,13.052,physical_below_generation,70.38966666666667
2024-10-05,T_VKNGW-1,VKNGW-1,shetland_wind,Shetland Wind,Scotland,mapped,48,18,0.5,133.75,80.76066666666667,physical_below_generation,52.989333333333335
2024-10-05,T_VKNGW-4,VKNGW-4,shetland_wind,Shetland Wind,Scotland,mapped,48,27,0.3666666666666667,108.85,55.95933333333333,physical_below_generation,52.89066666666666
2024-10-05,T_VKNGW-2,VKNGW-2,shetland_wind,Shetland Wind,Scotland,mapped,48,26,0.41666666666666663,113.81666666666666,62.31633333333333,physical_below_generation,51.50033333333333
2024-10-05,T_TDBNW-1,TDBNW-1,,,,unmapped,48,8,0.0,57.300000000000004,6.584,physical_below_generation,50.71600000000001
2024-10-05,T_BEATO-2,BEATO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,0.0,48.69166666666666,0.0,physical_below_generation,48.69166666666666
2024-10-05,T_VKNGW-3,VKNGW-3,shetland_wind,Shetland Wind,Scotland,mapped,48,27,0.3833333333333333,126.64166666666668,88.54633333333334,physical_below_generation,38.09533333333334
2024-10-05,T_SGRWO-1,SGRWO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,30,19.316666666666666,1819.2916666666665,1790.8473333333334,physical_below_generation,28.444333333333134
2024-10-05,T_SGRWO-4,SGRWO-4,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,38,1.9833333333333334,705.7083333333334,683.2583333333334,physical_below_generation,22.449999999999932
2024-10-05,T_SGRWO-5,SGRWO-5,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,42,2.3833333333333333,753.6083333333333,741.8433333333332,physical_below_generation,11.7650000000001
2024-10-05,E_CRGTW-1,CRGTW-1,,,,unmapped,48,48,0.0,33.25,29.119,,4.131
2024-10-05,E_PIBUW-1,PIBUW-1,,,,unmapped,48,48,0.0,652.0,652.1780000000001,,-0.17800000000011096
2024-10-05,T_SGRWO-2,SGRWO-2,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,39,1.1166666666666667,620.45,624.6146666666666,physical_below_generation,-4.164666666666562
2024-10-05,T_SGRWO-3,SGRWO-3,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,38,2.3666666666666667,844.6333333333334,855.5536666666667,physical_below_generation,-10.920333333333247
2024-10-05,T_SGRWO-6,SGRWO-6,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,37,7.116666666666667,1810.2,1825.202,physical_below_generation,-15.001999999999953
2024-10-06,T_HOWBO-2,HOWBO-2,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,2,0.0,8709.75,16.830000000000013,physical_below_generation,8692.92
2024-10-06,T_HOWBO-1,HOWBO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,9,0.0,8740.25,250.91000000000003,physical_below_generation,8489.34
2024-10-06,T_HOWAO-2,HOWAO-2,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,20,0.0,8458.5,249.03599999999994,physical_below_generation,8209.464
2024-10-06,T_HOWAO-3,HOWAO-3,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,26,0.0,8396.25,239.99900000000002,physical_below_generation,8156.251
2024-10-06,T_HOWAO-1,HOWAO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,24,0.0,8331.75,240.45600000000002,physical_below_generation,8091.294
2024-10-06,T_EAAO-2,EAAO-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,11,0.0,8160.0,88.19099999999997,physical_below_generation,8071.809
2024-10-06,T_HOWBO-3,HOWBO-3,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,20,0.0,7697.0,239.95,physical_below_generation,7457.05
2024-10-06,T_TKNWW-1,TKNWW-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,22,0.0,6501.0,414.866,physical_below_generation,6086.134
2024-10-06,T_TKNEW-1,TKNEW-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,18,0.0,6370.5,391.534,physical_below_generation,5978.966
2024-10-06,T_WLNYO-3,WLNYO-3,,,,unmapped,48,0,0.0,5394.5,0.0,outage,5394.5
2024-10-06,T_WLNYO-4,WLNYO-4,,,,unmapped,48,27,0.0,5352.75,254.43199999999996,physical_below_generation,5098.318
2024-10-06,T_MOWEO-3,MOWEO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,0.0,4705.5,0.0,outage,4705.5
2024-10-06,T_RCBKO-2,RCBKO-2,humber_offshore,Humber Offshore,England/Wales,mapped,48,5,0.0,3997.0,70.196,physical_below_generation,3926.804
2024-10-06,T_MOWEO-1,MOWEO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,1.7666666666666668,3849.0,0.0,outage,3849.0
2024-10-06,T_MOWEO-2,MOWEO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,0.0,3747.5,0.0,outage,3747.5
2024-10-06,T_RCBKO-1,RCBKO-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,19,0.0,3957.75,261.299,physical_below_generation,3696.451
2024-10-06,T_BRBEO-1,BRBEO-1,,,,unmapped,48,29,0.0,3676.0,403.804,physical_below_generation,3272.196
2024-10-06,T_RMPNO-2,RMPNO-2,,,,unmapped,48,29,0.0,3574.5,393.62,physical_below_generation,3180.88
2024-10-06,T_RMPNO-1,RMPNO-1,,,,unmapped,48,30,0.0,3500.5,428.331,physical_below_generation,3072.169
2024-10-06,T_MOWWO-1,MOWWO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,0.0,3032.5,0.0,outage,3032.5
2024-10-06,T_WTMSO-1,WTMSO-1,,,,unmapped,48,6,0.0,3002.0,68.92399999999999,physical_below_generation,2933.076
2024-10-06,T_KLGLW-1,KLGLW-1,,,,unmapped,48,40,0.0,3248.5,323.048,physical_below_generation,2925.452
2024-10-06,T_MOWWO-2,MOWWO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,0.0,2819.0,0.0,outage,2819.0
2024-10-06,T_WDNSO-1,WDNSO-1,,,,unmapped,48,23,0.0,3023.5,270.678,physical_below_generation,2752.822
