settlement_date,elexon_bm_unit,national_grid_bm_unit,cluster_key,cluster_label,parent_region,mapping_status,dispatch_half_hour_count,estimated_dispatch_half_hour_count,blocked_dispatch_half_hour_count,accepted_down_delta_mwh_lower_bound,physical_dispatch_down_increment_mwh_lower_bound,estimated_dispatch_down_mwh_lower_bound,blocked_dispatch_down_mwh_lower_bound,blocked_outage_dispatch_down_mwh_lower_bound,blocked_availability_unknown_dispatch_down_mwh_lower_bound,blocked_physical_below_generation_dispatch_down_mwh_lower_bound,blocked_physical_inconsistent_dispatch_down_mwh_lower_bound,lost_energy_mwh,dispatch_alignment_state,primary_dispatch_block_reason
2024-10-01,T_BDCHW-1,BDCHW-1,,,,unmapped,48,36,12,0.0,76.5,45.5,31.0,0.0,0.0,31.0,0.0,34.447,partially_blocked,physical_below_generation
2024-10-01,E_BETHW-1,BETHW-1,,,,unmapped,43,14,29,0.0,44.0,14.0,30.0,0.0,0.0,30.0,0.0,4.742000000000001,partially_blocked,physical_below_generation
2024-10-01,T_GORDW-2,GORDW-2,,,,unmapped,47,3,44,0.0,41.88333333333333,12.5,29.383333333333333,0.0,0.0,29.383333333333333,0.0,1.0630000000000002,partially_blocked,physical_below_generation
2024-10-01,T_SGRWO-2,SGRWO-2,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,23,25,4.15,790.5916666666667,765.8166666666666,28.924999999999997,0.0,0.0,28.924999999999997,0.0,389.7056666666666,partially_blocked,physical_below_generation
2024-10-01,E_CNCLW-1,CNCLW-1,,,,unmapped,48,32,16,0.0,114.0,85.5,28.5,0.0,0.0,28.5,0.0,34.797,partially_blocked,physical_below_generation
2024-10-01,T_COUWW-1,COUWW-1,,,,unmapped,48,32,16,0.0,145.0,116.5,28.5,0.0,0.0,28.5,0.0,62.63400000000001,partially_blocked,physical_below_generation
2024-10-01,T_FSDLW-1,FSDLW-1,,,,unmapped,48,13,35,0.0,36.25,8.5,27.75,0.0,0.0,22.5,5.25,3.615,partially_blocked,physical_below_generation
2024-10-01,T_BHLAW-1,BHLAW-1,,,,unmapped,48,2,46,0.0,53.58333333333333,27.5,26.083333333333332,0.0,0.0,26.083333333333332,0.0,5.114999999999999,partially_blocked,physical_below_generation
2024-10-01,T_ANSUW-1,ANSUW-1,,,,unmapped,48,31,17,0.0,73.75,50.5,23.25,0.0,0.0,23.25,0.0,18.86,partially_blocked,physical_below_generation
2024-10-01,T_EDINW-1,EDINW-1,,,,unmapped,48,22,26,0.0,33.75,14.0,19.75,0.0,0.0,19.75,0.0,5.16,partially_blocked,physical_below_generation
2024-10-01,E_TULWW-1,TULWW-1,,,,unmapped,48,42,6,0.0,141.25,123.25,18.0,0.0,0.0,18.0,0.0,32.616,partially_blocked,physical_below_generation
2024-10-01,T_BEATO-2,BEATO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,9,39,0.0,130.83333333333334,113.0,17.833333333333332,0.0,0.0,17.833333333333332,0.0,35.105,partially_blocked,physical_below_generation
2024-10-01,E_CLFLW-1,CLFLW-1,,,,unmapped,44,20,24,0.0,40.0,24.0,16.0,0.0,0.0,16.0,0.0,8.841000000000001,partially_blocked,physical_below_generation
2024-10-01,T_VKNGW-4,VKNGW-4,shetland_wind,Shetland Wind,Scotland,mapped,44,17,27,0.0,24.266666666666666,10.0,14.266666666666667,0.0,0.0,14.266666666666667,0.0,13.389000000000001,partially_blocked,physical_below_generation
2024-10-01,T_VKNGW-3,VKNGW-3,shetland_wind,Shetland Wind,Scotland,mapped,34,8,26,0.0,17.075000000000003,5.066666666666666,12.008333333333333,0.0,0.0,12.008333333333333,0.0,4.4446666666666665,partially_blocked,physical_below_generation
2024-10-01,E_BABAW-1,BABAW-1,,,,unmapped,48,45,3,0.0,150.75,140.75,10.0,0.0,0.0,10.0,0.0,68.875,partially_blocked,physical_below_generation
2024-10-01,T_STRNW-1,STRNW-1,,,,unmapped,28,7,21,0.0,43.733333333333334,34.0,9.733333333333333,0.0,0.0,9.733333333333333,0.0,4.783999999999999,partially_blocked,physical_below_generation
2024-10-01,E_BNWKW-1,BNWKW-1,,,,unmapped,45,35,10,0.0,83.25,78.0,5.25,0.0,0.0,5.25,0.0,35.077,partially_blocked,physical_below_generation
2024-10-01,T_VKNGW-1,VKNGW-1,shetland_wind,Shetland Wind,Scotland,mapped,40,29,11,0.0,81.3,80.00833333333333,1.2916666666666665,0.0,0.0,1.2916666666666665,0.0,52.65333333333333,partially_blocked,physical_below_generation
2024-10-01,E_PIBUW-1,PIBUW-1,,,,unmapped,48,48,0,0.0,804.5,804.5,0.0,0.0,0.0,0.0,0.0,804.7719999999999,fully_estimated,
2024-10-02,T_HOWBO-1,HOWBO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,5,43,0.0,9303.0,841.25,8461.75,0.0,0.0,8461.75,0.0,14.205000000000027,partially_blocked,physical_below_generation
2024-10-02,T_HOWAO-3,HOWAO-3,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,5,43,0.0,8604.75,895.0,7709.75,0.0,0.0,7709.75,0.0,17.308999999999997,partially_blocked,physical_below_generation
2024-10-02,T_HOWAO-2,HOWAO-2,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,8,40,0.0,8757.75,1331.5,7426.25,0.0,0.0,7426.25,0.0,56.55399999999999,partially_blocked,physical_below_generation
2024-10-02,T_TKNEW-1,TKNEW-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,5,43,0.0,8353.0,941.0,7412.0,0.0,0.0,7412.0,0.0,4.722999999999985,partially_blocked,physical_below_generation
2024-10-02,T_HOWBO-3,HOWBO-3,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,4,44,0.0,7907.5,604.25,7303.25,0.0,0.0,7303.25,0.0,32.459999999999994,partially_blocked,physical_below_generation
2024-10-02,T_HOWAO-1,HOWAO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,13,35,0.0,8604.75,2118.75,6486.0,0.0,0.0,6486.0,0.0,203.50000000000003,partially_blocked,physical_below_generation
2024-10-02,T_EAAO-2,EAAO-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,10,38,0.0,6304.5,554.5,5750.0,0.0,0.0,5750.0,0.0,138.38,partially_blocked,physical_below_generation
2024-10-02,T_RCBKO-1,RCBKO-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,5,43,0.0,5844.75,594.5,5250.25,0.0,0.0,5250.25,0.0,32.855000000000004,partially_blocked,physical_below_generation
2024-10-02,T_RCBKO-2,RCBKO-2,humber_offshore,Humber Offshore,England/Wales,mapped,48,7,41,0.0,5785.25,817.25,4968.0,0.0,0.0,4968.0,0.0,28.225999999999985,partially_blocked,physical_below_generation
2024-10-02,T_WLNYO-3,WLNYO-3,,,,unmapped,48,0,48,0.0,3572.75,0.0,3572.75,3572.75,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-02,T_TKNWW-1,TKNWW-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,28,20,0.0,8580.5,5260.5,3320.0,0.0,0.0,3320.0,0.0,134.80800000000002,partially_blocked,physical_below_generation
2024-10-02,T_HOWBO-2,HOWBO-2,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,32,16,0.0,9414.0,6270.0,3144.0,0.0,0.0,3144.0,0.0,657.0999999999999,partially_blocked,physical_below_generation
2024-10-02,T_LNCSW-2,LNCSO-2,,,,unmapped,48,3,45,0.0,3056.75,182.0,2874.75,0.0,0.0,2874.75,0.0,10.731000000000002,partially_blocked,physical_below_generation
2024-10-02,T_LNCSW-1,LNCSO-1,,,,unmapped,48,5,43,0.0,2862.75,286.25,2576.5,0.0,0.0,2576.5,0.0,15.425999999999995,partially_blocked,physical_below_generation
2024-10-02,T_SHRSW-1,SHRSO-1,,,,unmapped,48,16,32,5.8999999999999995,3350.1,1117.5,2238.5,0.0,0.0,2238.5,0.0,63.43800000000002,partially_blocked,physical_below_generation
2024-10-02,T_SHRSW-2,SHRSO-2,,,,unmapped,48,17,31,0.0,3290.5,1164.5,2126.0,0.0,0.0,2126.0,0.0,38.46800000000001,partially_blocked,physical_below_generation
2024-10-02,T_HMGTO-2,HMGTO-2,,,,unmapped,48,5,43,0.0,2311.5,239.5,2072.0,0.0,0.0,2072.0,0.0,2.2800000000000082,partially_blocked,physical_below_generation
2024-10-02,T_DDGNO-4,DDGNO-4,,,,unmapped,48,0,48,0.0,2070.0,0.0,2070.0,0.0,0.0,2070.0,0.0,0.0,fully_blocked,physical_below_generation
2024-10-02,T_WTMSO-1,WTMSO-1,,,,unmapped,48,20,28,0.0,3310.5,1316.0,1994.5,0.0,0.0,1994.5,0.0,220.39,partially_blocked,physical_below_generation
2024-10-02,T_DDGNO-3,DDGNO-3,,,,unmapped,48,10,38,0.0,2371.5,495.0,1876.5,0.0,0.0,1876.5,0.0,7.6399999999999935,partially_blocked,physical_below_generation
2024-10-02,T_WLNYO-4,WLNYO-4,,,,unmapped,48,19,29,0.0,3118.0,1341.5,1776.5,0.0,0.0,1776.5,0.0,220.70000000000002,partially_blocked,physical_below_generation
2024-10-02,T_LARYW-3,LARYO-3,,,,unmapped,48,16,32,0.0,2050.5,350.0,1700.5,0.0,0.0,1693.5,7.0,61.19399999999999,partially_blocked,physical_below_generation
2024-10-02,T_DDGNO-2,DDGNO-2,,,,unmapped,48,1,47,0.0,1658.0,30.0,1628.0,0.0,0.0,1628.0,0.0,1.2729999999999997,partially_blocked,physical_below_generation
2024-10-02,T_HMGTO-1,HMGTO-1,,,,unmapped,48,15,33,0.0,2325.0,699.0,1626.0,0.0,0.0,1626.0,0.0,24.33100000000001,partially_blocked,physical_below_generation
2024-10-02,T_LARYW-4,LARYO-4,,,,unmapped,48,17,31,0.0,1996.5,387.5,1609.0,0.0,0.0,1609.0,0.0,62.81599999999999,partially_blocked,physical_below_generation
2024-10-02,T_RMPNO-2,RMPNO-2,,,,unmapped,48,22,26,0.0,2609.5,1027.0,1582.5,0.0,0.0,1567.0,15.5,244.50800000000004,partially_blocked,physical_below_generation
2024-10-02,T_RMPNO-1,RMPNO-1,,,,unmapped,48,23,25,0.0,2708.0,1149.0,1559.0,0.0,0.0,1559.0,0.0,233.192,partially_blocked,physical_below_generation
2024-10-02,T_BRBEO-1,BRBEO-1,,,,unmapped,48,21,27,0.0,2948.0,1406.75,1541.25,0.0,0.0,1541.25,0.0,190.352,partially_blocked,physical_below_generation
2024-10-02,T_LARYW-2,LARYO-2,,,,unmapped,48,18,30,0.0,2089.0,619.5,1469.5,0.0,0.0,1469.5,0.0,114.205,partially_blocked,physical_below_generation
2024-10-02,T_LARYW-1,LARYO-1,,,,unmapped,48,19,29,0.0,2019.0,660.5,1358.5,0.0,0.0,1358.5,0.0,121.156,partially_blocked,physical_below_generation
2024-10-02,T_PNYCW-1,PNYCW-1,,,England/Wales,region_only,48,0,48,2.033333333333333,1344.7166666666667,0.0,1346.75,0.0,0.0,1346.75,0.0,0.0,fully_blocked,physical_below_generation
2024-10-02,T_GANW-24,GAOFO-4,,,,unmapped,48,14,34,0.0,1421.5,126.0,1295.5,0.0,0.0,375.0,920.5,62.419999999999995,partially_blocked,physical_inconsistent
2024-10-02,T_GANW-13,GAOFO-3,,,,unmapped,48,19,29,0.0,1376.5,290.0,1086.5,0.0,0.0,1086.5,0.0,54.400000000000006,partially_blocked,physical_below_generation
2024-10-02,T_WDNSO-1,WDNSO-1,,,,unmapped,48,25,23,0.0,2429.5,1344.5,1085.0,0.0,0.0,1085.0,0.0,260.78999999999996,partially_blocked,physical_below_generation
2024-10-02,T_GYMR-28,GYMRO-28,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,5,43,0.0,1076.0,87.5,988.5,988.5,0.0,0.0,0.0,19.19,partially_blocked,outage
2024-10-02,T_GANW-11,GAOFO-1,,,,unmapped,48,21,27,0.0,1348.5,380.0,968.5,0.0,0.0,968.5,0.0,63.26400000000001,partially_blocked,physical_below_generation
2024-10-02,T_WLNYO-2,WLNYO-2,,,,unmapped,48,23,25,0.0,1932.75,1004.5,928.25,0.0,0.0,928.25,0.0,263.47,partially_blocked,physical_below_generation
2024-10-02,T_DDGNO-1,DDGNO-1,,,,unmapped,48,32,16,0.0,2364.5,1584.0,780.5,0.0,0.0,780.5,0.0,53.541,partially_blocked,physical_below_generation
2024-10-02,T_WDNSO-2,WDNSO-2,,,,unmapped,48,33,15,0.0,2429.5,1744.0,685.5,0.0,0.0,685.5,0.0,428.428,partially_blocked,physical_below_generation
2024-10-02,T_GNFSW-1,GNFSW-1,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,20,28,0.0,1528.0,853.0,675.0,0.0,0.0,675.0,0.0,545.7850000000001,partially_blocked,physical_below_generation
2024-10-02,T_THNTO-2,THNTO-2,,,,unmapped,48,12,36,0.0,700.75,50.75,650.0,0.0,0.0,650.0,0.0,14.428999999999998,partially_blocked,physical_below_generation
2024-10-02,T_THNTO-1,THNTO-1,,,,unmapped,48,13,35,0.0,700.75,54.0,646.75,0.0,0.0,646.75,0.0,20.392,partially_blocked,physical_below_generation
2024-10-02,T_GNFSW-2,GNFSW-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,0,48,0.0,573.0,0.0,573.0,0.0,0.0,573.0,0.0,0.0,fully_blocked,physical_below_generation
2024-10-02,T_WLNYW-1,WLNYW-1,,,,unmapped,48,29,19,0.0,1609.75,1037.5,572.25,0.0,0.0,572.25,0.0,239.68,partially_blocked,physical_below_generation
2024-10-02,T_MOWWO-1,MOWWO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,44,0,44,0.0,545.5,0.0,545.5,545.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-02,T_MOWWO-2,MOWWO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,44,0,44,0.0,545.0,0.0,545.0,545.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-02,T_SOKYW-1,SOKYW-1,,,,unmapped,48,3,45,0.0,569.75,31.0,538.75,0.0,0.0,538.75,0.0,0.9999999999999991,partially_blocked,physical_below_generation
2024-10-02,T_GYMR-15,GYMRO-15,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,37,11,0.0,2434.0,1901.5,532.5,0.0,0.0,379.0,153.5,540.27,partially_blocked,physical_below_generation
2024-10-02,T_OMNDW-1,OMNDO-1,,,,unmapped,48,10,38,0.0,512.75,110.25,402.5,0.0,0.0,402.5,0.0,17.915,partially_blocked,physical_below_generation
2024-10-02,E_BURBO,BURBW-1,,,,unmapped,48,22,26,0.0,732.75,363.5,369.25,0.0,0.0,369.25,0.0,62.84,partially_blocked,physical_below_generation
2024-10-02,T_KLGLW-1,KLGLW-1,,,,unmapped,48,31,17,0.0,1231.0,878.0,353.0,0.0,0.0,353.0,0.0,289.339,partially_blocked,physical_below_generation
2024-10-02,T_AKGLW-2,AKGLW-2,,,,unmapped,48,26,22,0.0,552.0,199.75,352.25,0.0,0.0,352.25,0.0,34.21,partially_blocked,physical_below_generation
2024-10-02,T_RREW-1,RREW-1,,,,unmapped,48,33,15,0.0,1040.5,695.5,345.0,0.0,0.0,149.0,196.0,215.884,partially_blocked,physical_inconsistent
2024-10-02,T_HRSTW-1,HRSTW-1,,,,unmapped,48,31,17,0.0,1075.5,744.0,331.5,0.0,0.0,331.5,0.0,149.39000000000001,partially_blocked,physical_below_generation
2024-10-02,T_WHILW-1,WHILW-1,,,,unmapped,48,34,14,0.0,1223.5,896.5,327.0,0.0,0.0,327.0,0.0,227.34300000000002,partially_blocked,physical_below_generation
2024-10-02,T_GYMR-26,GYMRO-26,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,35,13,0.0,1355.0,1035.0,320.0,0.0,0.0,210.5,109.5,249.19000000000003,partially_blocked,physical_below_generation
2024-10-02,T_GRGBW-2,GRGBW-2,,,,unmapped,48,6,42,0.0,298.58333333333337,5.033333333333334,293.55,0.0,0.0,293.55,0.0,6.004333333333334,partially_blocked,physical_below_generation
2024-10-02,T_GRGBW-1,GRGBW-1,,,,unmapped,48,5,43,0.0,346.275,72.75,273.525,0.0,0.0,273.525,0.0,13.198000000000006,partially_blocked,physical_below_generation
2024-10-02,T_CRYRW-2,CRYRW-2,,,,unmapped,48,26,22,0.0,514.5,260.25,254.25,0.0,0.0,254.25,0.0,39.584,partially_blocked,physical_below_generation
2024-10-02,T_BOWLW-1,BOWLW-1,,,,unmapped,48,33,15,0.0,700.5,508.5,192.0,0.0,0.0,192.0,0.0,150.73600000000002,partially_blocked,physical_below_generation
2024-10-02,T_GANW-22,GAOFO-2,,,,unmapped,48,42,6,0.0,1309.0,1118.5,190.5,0.0,0.0,190.5,0.0,54.89000000000001,partially_blocked,physical_below_generation
2024-10-02,T_BLKWW-1,BLKWW-1,,,,unmapped,48,27,21,0.0,520.75,333.25,187.5,0.0,0.0,187.5,0.0,79.313,partially_blocked,physical_below_generation
2024-10-02,T_MOWEO-1,MOWEO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,39,0,39,0.0,176.0,0.0,176.0,176.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-02,T_MOWEO-3,MOWEO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,47,0,47,0.0,171.0,0.0,171.0,171.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-02,T_WDRGW-1,WDRGW-1,,,,unmapped,48,26,22,0.0,436.5,270.75,165.75,0.0,0.0,165.75,0.0,99.11000000000001,partially_blocked,physical_below_generation
2024-10-02,T_MOWEO-2,MOWEO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,157.5,0.0,157.5,157.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-02,T_KPMRW-1,KPMRW-1,,,,unmapped,48,26,22,0.0,322.0,167.5,154.5,0.0,0.0,154.5,0.0,36.10999999999999,partially_blocked,physical_below_generation
2024-10-02,T_WHILW-2,WHILW-2,,,,unmapped,48,36,12,0.0,712.0,559.0,153.0,0.0,0.0,153.0,0.0,106.72,partially_blocked,physical_below_generation
2024-10-02,T_KENNW-1,KENNW-1,,,,unmapped,48,29,19,0.0,404.0,262.5,141.5,0.0,0.0,131.25,10.25,65.785,partially_blocked,physical_below_generation
2024-10-02,T_BLLA-1,BLLA-1,,,,unmapped,48,28,20,0.0,390.0,253.0,137.0,0.0,0.0,137.0,0.0,54.255,partially_blocked,physical_below_generation
2024-10-02,T_RRWW-1,RRWW-1,,,,unmapped,48,41,7,0.0,923.0,788.5,134.5,0.0,0.0,84.0,50.5,240.93,partially_blocked,physical_below_generation
2024-10-02,E_BTUIW-3,BTUIW-3,,,,unmapped,48,35,13,0.36666666666666664,512.6333333333333,383.5,129.5,0.0,0.0,129.5,0.0,100.72800000000001,partially_blocked,physical_below_generation
2024-10-02,T_MIDMW-1,MIDMW-1,,,,unmapped,47,28,19,0.0,248.0,134.0,114.0,0.0,0.0,114.0,0.0,27.479000000000003,partially_blocked,physical_below_generation
2024-10-02,T_AFTOW-1,AFTOW-1,,,,unmapped,48,23,25,0.0,225.0,115.5,109.5,0.0,0.0,109.5,0.0,25.958000000000006,partially_blocked,physical_below_generation
2024-10-02,T_BEINW-1,BEINW-1,,,,unmapped,48,23,25,0.0,130.0,21.5,108.5,0.0,0.0,108.5,0.0,13.85,partially_blocked,physical_below_generation
2024-10-02,T_WISTW-2,WISTW-2,,,,unmapped,48,37,11,0.0,536.75,429.5,107.25,0.0,0.0,107.25,0.0,168.601,partially_blocked,physical_below_generation
2024-10-02,T_FALGW-1,FALGW-1,,,,unmapped,48,43,5,0.0,1045.5,944.5,101.0,0.0,0.0,101.0,0.0,236.95999999999998,partially_blocked,physical_below_generation
2024-10-02,T_BLLA-2,BLLA-2,,,,unmapped,48,24,24,0.0,255.5,157.0,98.5,0.0,0.0,98.5,0.0,38.799,partially_blocked,physical_below_generation
2024-10-02,T_MYGPW-1,MYGPW-1,,,,unmapped,48,0,48,0.0,94.5,0.0,94.5,0.0,0.0,94.5,0.0,0.0,fully_blocked,physical_below_generation
2024-10-02,T_KYPEW-1,KYPEW-1,,,,unmapped,28,19,9,0.5333333333333333,271.2166666666667,178.75,93.0,0.0,0.0,93.0,0.0,78.435,partially_blocked,physical_below_generation
2024-10-02,E_BTUIW-2,BTUIW-2,,,,unmapped,48,24,24,0.0,221.0,128.0,93.0,0.0,0.0,93.0,0.0,32.672,partially_blocked,physical_below_generation
2024-10-02,E_GRGRW-1,GRGRW-1,,,,unmapped,40,29,11,0.0,268.0,177.25,90.75,0.0,0.0,24.75,66.0,46.20099999999999,partially_blocked,physical_inconsistent
2024-10-02,T_SGRWO-6,SGRWO-6,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,3,45,10.266666666666666,80.40833333333333,0.125,90.55,0.0,0.0,90.55,0.0,1.121,partially_blocked,physical_below_generation
2024-10-02,T_WHIHW-1,WHIHW-1,,,,unmapped,48,15,33,0.0,142.75,52.75,90.0,0.0,0.0,90.0,0.0,14.357,partially_blocked,physical_below_generation
2024-10-02,T_ARCHW-1,ARCHW-1,,,,unmapped,48,26,22,0.0,243.0,156.5,86.5,0.0,0.0,86.5,0.0,55.46,partially_blocked,physical_below_generation
2024-10-02,T_GLWSW-1,GLWSW-1,,,,unmapped,48,27,21,0.0,229.75,144.75,85.0,0.0,0.0,85.0,0.0,46.1,partially_blocked,physical_below_generation
2024-10-02,T_SGRWO-1,SGRWO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,2,46,7.216666666666668,74.975,2.058333333333333,80.13333333333334,0.0,0.0,80.13333333333334,0.0,1.9033333333333333,partially_blocked,physical_below_generation
2024-10-02,T_COUWW-1,COUWW-1,,,,unmapped,48,35,13,0.0,317.0,237.0,80.0,0.0,0.0,80.0,0.0,79.78399999999999,partially_blocked,physical_below_generation
2024-10-02,T_DRSLW-1,DRSLW-1,,,,unmapped,48,29,19,0.0,253.5,174.5,79.0,0.0,0.0,79.0,0.0,52.779999999999994,partially_blocked,physical_below_generation
2024-10-02,T_TWSHW-1,TWSHW-1,,,,unmapped,48,33,15,0.0,291.25,213.0,78.25,0.0,0.0,78.25,0.0,92.548,partially_blocked,physical_below_generation
2024-10-02,T_SGRWO-4,SGRWO-4,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,47,3,44,0.0,139.41666666666666,61.50833333333333,77.90833333333333,0.0,0.0,77.90833333333333,0.0,48.13033333333334,partially_blocked,physical_below_generation
2024-10-02,T_SAKNW-1,SAKNW-1,,,,unmapped,48,25,23,0.0,170.0,92.5,77.5,0.0,0.0,77.5,0.0,36.209,partially_blocked,physical_below_generation
2024-10-02,T_ACHRW-1,ACHRW-1,,,,unmapped,48,28,20,0.0,218.0,142.0,76.0,0.0,0.0,76.0,0.0,55.952,partially_blocked,physical_below_generation
2024-10-02,T_MKHLW-1,MKHLW-1,,,,unmapped,48,20,28,0.0,163.5,89.0,74.5,0.0,0.0,74.5,0.0,44.376000000000005,partially_blocked,physical_below_generation
2024-10-02,T_DALQW-1,DALQW-1,,,,unmapped,48,30,18,0.0,223.5,151.75,71.75,0.0,0.0,71.75,0.0,82.70400000000001,partially_blocked,physical_below_generation
2024-10-02,T_ABRBO-1,ABRBO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,41,11,30,0.0,77.25,5.75,71.5,0.0,0.0,71.5,0.0,3.400126358695652,partially_blocked,physical_below_generation
2024-10-02,T_CLDCW-1,CLDCW-1,,,Scotland,region_only,48,0,48,0.0,71.425,0.0,71.425,0.0,0.0,71.425,0.0,0.0,fully_blocked,physical_below_generation
2024-10-02,T_GYMR-17,GYMRO-17,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,46,2,0.0,2012.5,1941.5,71.0,0.0,0.0,44.5,26.5,547.16,partially_blocked,physical_below_generation
2024-10-02,T_SANQW-1,SANQW-1,,,,unmapped,48,29,19,0.0,246.0,175.25,70.75,0.0,0.0,70.75,0.0,68.912,partially_blocked,physical_below_generation
2024-10-02,E_ASHWW-1,ASHWW-1,,,,unmapped,48,37,11,0.0,207.0,137.0,70.0,0.0,0.0,70.0,0.0,45.459,partially_blocked,physical_below_generation
2024-10-02,T_DOUGW-1,DOUGW-1,,,,unmapped,48,7,41,0.0,70.5,4.75,65.75,0.0,0.0,65.75,0.0,3.9639999999999995,partially_blocked,physical_below_generation
2024-10-02,T_CGTHW-1,CGTHW-1,,,,unmapped,48,5,43,0.0,75.0,9.75,65.25,0.0,0.0,65.25,0.0,1.14,partially_blocked,physical_below_generation
2024-10-02,T_FSDLW-1,FSDLW-1,,,,unmapped,48,5,43,0.0,68.0,5.75,62.25,0.0,0.0,50.0,12.25,1.669,partially_blocked,physical_below_generation
2024-10-02,T_DNLWW-1,DNLWW-1,,,,unmapped,48,11,37,0.0,80.5,25.0,55.5,0.0,0.0,55.5,0.0,5.622,partially_blocked,physical_below_generation
2024-10-02,T_HADHW-1,HADHW-1,,,,unmapped,48,7,41,0.0,80.45,25.5,54.95,0.0,0.0,54.95,0.0,11.544,partially_blocked,physical_below_generation
2024-10-02,E_HRHLW-1,HRHLW-1,,,,unmapped,48,22,26,0.0,105.5,55.5,50.0,0.0,0.0,50.0,0.0,14.036000000000001,partially_blocked,physical_below_generation
2024-10-02,T_GRIFW-2,GRIFW-2,,,,unmapped,41,0,41,0.0,49.59166666666666,0.0,49.59166666666666,0.0,0.0,49.59166666666666,0.0,0.0,fully_blocked,physical_below_generation
2024-10-02,T_CLDSW-1,CLDSW-1,,,,unmapped,48,0,48,0.0,47.108333333333334,0.0,47.108333333333334,0.0,0.0,47.108333333333334,0.0,0.0,fully_blocked,physical_below_generation
2024-10-02,T_GNAPW-1,GNAPW-1,,,,unmapped,48,28,20,0.0,116.0,72.0,44.0,0.0,0.0,44.0,0.0,27.186999999999998,partially_blocked,physical_below_generation
2024-10-02,T_CLDNW-1,CLDNW-1,,,Scotland,region_only,48,1,47,0.0,65.93333333333334,25.0,40.93333333333333,0.0,0.0,40.93333333333333,0.0,6.600999999999999,partially_blocked,physical_below_generation
2024-10-02,T_SGRWO-3,SGRWO-3,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,3,45,0.0,112.09166666666667,73.03333333333335,39.05833333333332,0.0,0.0,39.05833333333332,0.0,57.980199999999996,partially_blocked,physical_below_generation
2024-10-02,E_HBHDW-1,HBHDW-1,,,,unmapped,48,43,5,0.0,315.25,277.25,38.0,0.0,0.0,38.0,0.0,84.532,partially_blocked,physical_below_generation
2024-10-02,T_STLGW-3,STLGW-3,,,,unmapped,47,2,45,0.0,39.93333333333333,2.0,37.93333333333334,0.0,0.0,37.93333333333334,0.0,0.7110000000000001,partially_blocked,physical_below_generation
2024-10-02,T_KILBW-1,KILBW-1,,,,unmapped,48,29,19,0.0,71.25,34.5,36.75,0.0,0.0,36.75,0.0,27.378,partially_blocked,physical_below_generation
2024-10-02,T_SGRWO-2,SGRWO-2,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,6,42,0.18333333333333332,102.20000000000002,66.0,36.383333333333326,0.0,0.0,36.383333333333326,0.0,17.26,partially_blocked,physical_below_generation
